id,prices,date,market_caps
matic-network,0.29933490721868505,2021-04-04,1510557788.201862
matic-network,0.3074304829111223,2021-04-05,1544309722.318903
matic-network,0.31257022597010636,2021-04-06,1573085541.7043486
matic-network,0.3165192231786307,2021-04-07,1596070252.3504996
matic-network,0.2861592200954525,2021-04-08,1451788859.3936653
matic-network,0.2987334424772862,2021-04-09,1507720497.3868535
matic-network,0.3077802128804072,2021-04-10,1545128033.315296
matic-network,0.3021450791157934,2021-04-11,1522285295.072263
matic-network,0.3088530692554214,2021-04-12,1555665771.8667974
matic-network,0.3009431146479391,2021-04-13,1513582547.721516
matic-network,0.35298309280528445,2021-04-14,1763053539.5852332
matic-network,0.3441956974770753,2021-04-15,1789794582.7771397
matic-network,0.3695061174319831,2021-04-16,1919630608.1716945
matic-network,0.358671123795771,2021-04-17,1848589358.5401328
matic-network,0.3390258878581839,2021-04-18,1759136077.6064904
matic-network,0.30434044256177667,2021-04-19,1591344505.329469
matic-network,0.27129118732224855,2021-04-20,1425146351.5105479
matic-network,0.2833233223610898,2021-04-21,1477168930.7493598
matic-network,0.2989802549986178,2021-04-22,1565476892.7758627
matic-network,0.29518930760393913,2021-04-23,1549377710.2743585
matic-network,0.3170388987496936,2021-04-24,1656608321.8078659
matic-network,0.2946111854833058,2021-04-25,1549164809.77753
matic-network,0.31753154223673447,2021-04-26,1654379802.982033
matic-network,0.44482733212060505,2021-04-27,2331565982.687497
matic-network,0.6877569886165185,2021-04-28,3914986599.8850822
matic-network,0.6369167278454254,2021-04-29,3886765885.461429
matic-network,0.7283662315052812,2021-04-30,4353809871.05228
matic-network,0.6873507002189531,2021-05-01,4152592004.9055758
matic-network,0.6551907856420754,2021-05-02,3955351464.4691653
matic-network,0.6804085133474935,2021-05-03,4095899601.3503594
matic-network,0.6607180665362852,2021-05-04,4008278426.83339
matic-network,0.5864143849705703,2021-05-05,3609320424.0914097
matic-network,0.6784531460884352,2021-05-06,4104888811.356655
matic-network,0.6281820043585479,2021-05-07,3783088641.9023423
matic-network,0.6174192198538964,2021-05-08,3723572247.0515313
matic-network,0.6980123827917546,2021-05-09,4174187057.411631
matic-network,0.796874476169734,2021-05-10,4802447679.328624
matic-network,0.7253091302070042,2021-05-11,4436480934.841307
matic-network,0.8861634091400089,2021-05-12,5360350998.981785
matic-network,0.9014316725945429,2021-05-13,5732560710.251003
matic-network,0.8737828004933609,2021-05-14,5265377452.807601
matic-network,1.2078018520094236,2021-05-15,7368682484.787576
matic-network,1.329111186706634,2021-05-16,8280241789.252956
matic-network,1.4096557326342944,2021-05-17,8502533043.239949
matic-network,1.4013774870445046,2021-05-18,8657070533.821424
matic-network,2.00412788749673,2021-05-19,12246742545.80947
matic-network,1.3936427357272574,2021-05-20,8851734455.124384
matic-network,1.4917713650768158,2021-05-21,9220541347.787008
matic-network,1.2163858892864539,2021-05-22,7634680567.412034
matic-network,0.9851664127752727,2021-05-23,6072267401.711247
matic-network,0.9032789732591268,2021-05-24,5549827360.915318
matic-network,1.3918418085768502,2021-05-25,8643807541.40217
matic-network,1.5725701636611653,2021-05-26,9729219459.58765
matic-network,1.81740181312154,2021-05-27,11361976213.01972
matic-network,1.6696012260851316,2021-05-28,10446881194.310966
matic-network,1.5014535395933175,2021-05-29,9280206937.994473
matic-network,1.3843570187907062,2021-05-30,8581763010.030054
matic-network,1.5121340344509373,2021-05-31,9378012431.923784
matic-network,1.5351225652934175,2021-06-01,9697145228.477308
matic-network,1.4937873610100734,2021-06-02,9373942883.14837
matic-network,1.4773202101226985,2021-06-03,9243705339.771856
matic-network,1.5088782057641117,2021-06-04,9493419390.230427
matic-network,1.3401371485934659,2021-06-05,8425297061.686515
matic-network,1.2516290624453028,2021-06-06,7835560078.334418
matic-network,1.2980284346096636,2021-06-07,8152823073.070074
matic-network,1.2113034470537731,2021-06-08,7662786878.997726
matic-network,1.2198878549643999,2021-06-09,7673297800.887859
matic-network,1.231760595004411,2021-06-10,7759607319.514496
matic-network,1.1204767087453376,2021-06-11,7102613815.970159
matic-network,1.0335572338301449,2021-06-12,6481322319.325989
matic-network,1.1146035149724347,2021-06-13,7067739453.850889
matic-network,1.2152804999741051,2021-06-14,7568571683.788728
matic-network,1.2775331342573604,2021-06-15,8021894492.513452
matic-network,1.3532625019470186,2021-06-16,8548741068.33824
matic-network,1.2283883434468201,2021-06-17,7693828980.900901
matic-network,1.2666364645917862,2021-06-18,7903582876.474753
matic-network,1.1616944943722656,2021-06-19,7337584189.771937
matic-network,1.1467320576210809,2021-06-20,7223463870.2821
matic-network,1.1797008011540595,2021-06-21,7424615959.186486
matic-network,0.9233757928877636,2021-06-22,5964777371.479433
matic-network,0.8970132787883673,2021-06-23,5597152813.077177
matic-network,0.9855944191300073,2021-06-24,6208231674.115935
matic-network,1.0080755746722652,2021-06-25,6347042627.970743
matic-network,0.8823771714220867,2021-06-26,5598272389.6861105
matic-network,0.8897760390461402,2021-06-27,5605129452.092225
matic-network,0.9279524883226141,2021-06-28,5839541261.048305
matic-network,0.9442915006693415,2021-06-29,5954044716.450724
matic-network,0.9872564397223883,2021-06-30,6232902622.79599
matic-network,0.9812992605183779,2021-07-01,6188413391.623427
matic-network,0.9122877838890274,2021-07-02,5751246766.576825
matic-network,0.9335234651615519,2021-07-03,5854483975.733372
matic-network,0.9405053746645431,2021-07-04,5928951575.486797
matic-network,0.9684053452413572,2021-07-05,6128739170.854928
matic-network,0.9314424165415554,2021-07-06,5880552032.021152
matic-network,0.9558121135171844,2021-07-07,6026406553.174609
matic-network,0.9579623665287247,2021-07-08,6037864302.835852
matic-network,0.8818824220838529,2021-07-09,5582139909.139068
matic-network,0.8914574562724191,2021-07-10,5645525142.406672
matic-network,0.8714958097242128,2021-07-11,5520667242.730474
matic-network,0.8800593110850519,2021-07-12,5571190546.929685
matic-network,0.8422210541763028,2021-07-13,5326481888.734799
matic-network,0.8015926750858721,2021-07-14,5089570344.280164
matic-network,0.7852695272017511,2021-07-15,4961066899.326511
matic-network,0.7404234679483984,2021-07-16,4687491618.544852
matic-network,0.6878990245650198,2021-07-17,4351855358.413136
matic-network,0.6797930739970819,2021-07-18,4309832923.097304
matic-network,0.6789546110002105,2021-07-19,4295486743.528436
matic-network,0.6246502405227146,2021-07-20,3995777169.3188286
matic-network,0.5927094110844744,2021-07-21,3761034827.517308
matic-network,0.7561591084343724,2021-07-22,4795066651.800444
matic-network,0.7559399963786249,2021-07-23,4823402055.029171
matic-network,0.8009526450391332,2021-07-24,5116511924.408828
matic-network,0.8078471983328633,2021-07-25,5165879762.482596
matic-network,0.7994047598717269,2021-07-26,5105699518.452187
matic-network,0.8600665367149217,2021-07-27,5514027158.725416
matic-network,0.8771974296903283,2021-07-28,5575647236.555015
matic-network,0.8588651624966066,2021-07-29,5502287848.97458
matic-network,0.8667920600054125,2021-07-30,5561186109.470878
matic-network,0.8896276945761467,2021-07-31,5718339787.044871
matic-network,0.9155469451880625,2021-08-01,5887851233.565339
matic-network,0.8827382322659174,2021-08-02,5661616294.67284
matic-network,0.8850983077319909,2021-08-03,5707070536.248329
matic-network,0.8617480662713157,2021-08-04,5545650769.1636305
matic-network,0.8894892513555894,2021-08-05,5733417723.316341
matic-network,0.8990398231271174,2021-08-06,5800988345.214967
matic-network,0.9181790698544691,2021-08-07,5902178601.190473
matic-network,0.993733122198799,2021-08-08,6395328831.226599
matic-network,0.9229068151118057,2021-08-09,5960362587.521076
matic-network,0.9595769372071967,2021-08-10,6139654138.497186
matic-network,0.9864988835105366,2021-08-11,6343983602.772755
matic-network,1.1632165049156817,2021-08-12,7493212105.69724
matic-network,1.12962102709555,2021-08-13,7239418665.03285
matic-network,1.2784174470926666,2021-08-14,8188997700.617486
matic-network,1.2200507851447888,2021-08-15,7909254880.624133
matic-network,1.2444811541614023,2021-08-16,8033369347.4760895
matic-network,1.2123905430046913,2021-08-17,7949124834.776434
matic-network,1.158523098371883,2021-08-18,7547961521.255038
matic-network,1.1551888853413794,2021-08-19,7501301788.196145
matic-network,1.207737953452552,2021-08-20,7725969583.706484
matic-network,1.317555947931216,2021-08-21,8502611735.785105
matic-network,1.358369850809242,2021-08-22,8772921997.022772
matic-network,1.3925196254141545,2021-08-23,9001050050.4482
matic-network,1.3835164440178036,2021-08-24,8962962816.83122
matic-network,1.2643334754339715,2021-08-25,8219733181.573534
matic-network,1.3015497334508623,2021-08-26,8434253081.728911
matic-network,1.1941932359037992,2021-08-27,7763737988.835132
matic-network,1.2803528680097513,2021-08-28,8297668742.621787
matic-network,1.2376083410412086,2021-08-29,8012204828.680037
matic-network,1.2059655859461598,2021-08-30,7798454934.814515
matic-network,1.1207381237064564,2021-08-31,7270447647.529549
matic-network,1.1441237931062833,2021-09-01,7428159865.048241
matic-network,1.2306013091209063,2021-09-02,8002876857.098461
matic-network,1.219119740105818,2021-09-03,8040786416.881636
matic-network,1.2222940778466922,2021-09-04,8072484731.054871
matic-network,1.4604378205953272,2021-09-05,9587289373.94711
matic-network,1.4095126400026148,2021-09-06,9321334051.475773
matic-network,1.3888365512585927,2021-09-07,9259086179.514082
matic-network,1.154773982915056,2021-09-08,7721684461.5832405
matic-network,1.1309104784377653,2021-09-09,7528729380.513669
matic-network,1.1548637185475417,2021-09-10,7698761898.847496
matic-network,1.1010889963455353,2021-09-11,7307961088.532614
matic-network,1.1094545010419248,2021-09-12,7377775757.268736
matic-network,1.1306188656426315,2021-09-13,7556458081.150143
matic-network,1.0605838630597348,2021-09-14,7049788306.686332
matic-network,1.1172191414512687,2021-09-15,7434462499.434873
matic-network,1.1935085303827455,2021-09-16,7919951147.5458975
matic-network,1.1771320320471925,2021-09-17,7828026706.98573
matic-network,1.2091967772177747,2021-09-18,8077464483.571043
matic-network,1.163541205910932,2021-09-19,7714278077.212336
matic-network,1.1232292148017928,2021-09-20,7479641099.00638
matic-network,0.9676347489936613,2021-09-21,6405138481.618445
matic-network,0.8883920491739766,2021-09-22,5871292770.953221
matic-network,1.0439125674661578,2021-09-23,6915072864.774458
matic-network,1.0432518558568733,2021-09-24,6949064000.882293
matic-network,0.961737649876811,2021-09-25,6431163865.871768
matic-network,0.9611719811635236,2021-09-26,6413647367.808679
matic-network,0.9609985648519493,2021-09-27,6396230088.0476465
matic-network,0.9276225125163395,2021-09-28,6191884587.1260605
matic-network,0.8963987159446719,2021-09-29,5992854220.547267
matic-network,0.9487782311993899,2021-09-30,6322431667.661881
matic-network,0.9749197843899199,2021-10-01,6502792789.287512
matic-network,1.0934725579557714,2021-10-02,7284491761.440794
matic-network,1.1179713157413298,2021-10-03,7448864381.538041
matic-network,1.141968624572632,2021-10-04,7622533953.493721
matic-network,1.1012681034740848,2021-10-05,7356189881.809803
matic-network,1.1335095278407856,2021-10-06,7617040822.816488
matic-network,1.0896434372055117,2021-10-07,7295234205.897101
matic-network,1.1067179214054286,2021-10-08,7406843499.763546
matic-network,1.155854037869148,2021-10-09,7776446546.019733
matic-network,1.1685323816845656,2021-10-10,7863296424.507613
matic-network,1.0788917853413138,2021-10-11,7251166113.517031
matic-network,1.0737345293409264,2021-10-12,7202642169.300126
matic-network,1.0604600579601153,2021-10-13,7135029463.513814
matic-network,1.069970223867616,2021-10-14,7182116467.212424
matic-network,1.0919638450132405,2021-10-15,7331439091.128162
matic-network,1.3734218566816336,2021-10-16,9085533508.235018
matic-network,1.302032886013732,2021-10-17,8757361038.007719
matic-network,1.255793576595388,2021-10-18,8400293015.635186
matic-network,1.2729997009098621,2021-10-19,8629044062.017107
matic-network,1.2713734333681233,2021-10-20,8532353383.574316
matic-network,1.3131979798402142,2021-10-21,8824712177.092163
matic-network,1.298377308335593,2021-10-22,8776915498.204493
matic-network,1.3039567719869174,2021-10-23,8821789999.067265
matic-network,1.4139572167472318,2021-10-24,9554734724.397902
matic-network,1.354642187258538,2021-10-25,9133901501.883638
matic-network,1.4397335031468683,2021-10-26,9711959050.436476
matic-network,1.5034362762096176,2021-10-27,10166680024.671127
matic-network,1.5290573078608196,2021-10-28,10423959354.295034
matic-network,1.8209712420595388,2021-10-29,12379338525.58443
matic-network,1.7514882173623212,2021-10-30,11851031998.377588
matic-network,1.6095309757161422,2021-10-31,10901123027.1329
matic-network,1.6734922949844866,2021-11-01,11345968724.126827
matic-network,1.6442554806180278,2021-11-02,11148929054.276608
matic-network,1.673081278185679,2021-11-03,11390643821.957783
matic-network,1.7540243883590294,2021-11-04,11818222389.748001
matic-network,1.6663894725265003,2021-11-05,11328298349.354445
matic-network,1.6496237403428469,2021-11-06,11218877188.138348
matic-network,1.6350388878637654,2021-11-07,11171602155.509693
matic-network,1.6332591621555836,2021-11-08,11127214869.229761
matic-network,1.634683837323813,2021-11-09,11225594214.261593
matic-network,1.524335053581036,2021-11-10,10507465203.367708
matic-network,1.481728937285147,2021-11-11,10143358046.371819
matic-network,1.5442604024932918,2021-11-12,10631545469.060581
matic-network,1.5058762961291534,2021-11-13,10344406400.707304
matic-network,1.5372219438699282,2021-11-14,10565823426.973547
matic-network,1.5175043956214225,2021-11-15,10375252844.866625
matic-network,1.4962677814722418,2021-11-16,10302555409.567888
matic-network,1.388981283079985,2021-11-17,9554578709.374575
matic-network,1.450077961718376,2021-11-18,9916438034.442837
matic-network,1.3064755831874333,2021-11-19,8955079314.12189
matic-network,1.4385693316859423,2021-11-20,9839351761.048971
matic-network,1.4832113543208012,2021-11-21,10208319203.230164
matic-network,1.4344519814400203,2021-11-22,9900466100.935907
matic-network,1.388280795480206,2021-11-23,9543757563.396322
matic-network,1.5624187493475352,2021-11-24,10722771340.365768
matic-network,1.5112332494348966,2021-11-25,10403016718.048597
matic-network,1.7071397891236557,2021-11-26,11715154040.560905
matic-network,1.4474730302475307,2021-11-27,9931199069.25957
matic-network,1.418744485592382,2021-11-28,9724587753.61242
matic-network,1.4611835868628429,2021-11-29,10047893566.896368
matic-network,1.6087902785814772,2021-11-30,11078255887.618076
matic-network,1.5783606028559234,2021-12-01,10894543858.425276
matic-network,1.7797585933576923,2021-12-02,12238590297.862833
matic-network,1.8808867979543842,2021-12-03,12939494904.047998
matic-network,2.0196456582292974,2021-12-04,13926051776.618183
matic-network,1.742885188306605,2021-12-05,11898778299.764551
matic-network,1.7855882732845367,2021-12-06,12243870421.362549
matic-network,2.0126852597995586,2021-12-07,13843681828.226555
matic-network,2.1033341910450787,2021-12-08,14480408713.793467
matic-network,2.1339747186761686,2021-12-09,14637488662.870508
wrapped-bitcoin,23726.49700632623,2021-01-01,2673791398.687148
wrapped-bitcoin,24199.374517779284,2021-01-02,2732624011.7783203
wrapped-bitcoin,26463.54018847999,2021-01-03,2849699091.9765444
wrapped-bitcoin,27166.88630634791,2021-01-04,2957796488.442264
wrapped-bitcoin,25606.42781795764,2021-01-05,2785186802.140074
wrapped-bitcoin,27746.06357470143,2021-01-06,3019312240.718441
wrapped-bitcoin,29887.48950536156,2021-01-07,3252397633.7204976
wrapped-bitcoin,32075.726421139145,2021-01-08,3508212727.9181895
wrapped-bitcoin,33269.641702146844,2021-01-09,3681467532.9749613
wrapped-bitcoin,33062.61684539699,2021-01-10,3658585929.0843415
wrapped-bitcoin,31530.51802868666,2021-01-11,3485902378.7579203
wrapped-bitcoin,29213.553047758596,2021-01-12,3225486571.939758
wrapped-bitcoin,27715.531033053107,2021-01-13,3075410124.1615076
wrapped-bitcoin,30705.13736069109,2021-01-14,3391885406.8780103
wrapped-bitcoin,32296.903507326086,2021-01-15,3560787278.446006
wrapped-bitcoin,30466.142710587228,2021-01-16,3377100759.33632
wrapped-bitcoin,30012.503574224636,2021-01-17,3332605062.589138
wrapped-bitcoin,29623.830995521,2021-01-18,3320078660.9298315
wrapped-bitcoin,30424.45073166629,2021-01-19,3368345941.3103952
wrapped-bitcoin,29728.45304233275,2021-01-20,3321915259.5537133
wrapped-bitcoin,29450.55700922833,2021-01-21,3290160120.721487
wrapped-bitcoin,25294.379888338142,2021-01-22,2877419778.5392046
wrapped-bitcoin,27066.29983765067,2021-01-23,3037618561.8887186
wrapped-bitcoin,26288.150202923753,2021-01-24,2965610406.43885
wrapped-bitcoin,26533.175375784955,2021-01-25,2984280716.3096957
wrapped-bitcoin,26621.09169134486,2021-01-26,3071084347.966557
wrapped-bitcoin,26732.963581548443,2021-01-27,3084806070.6375675
wrapped-bitcoin,25109.549612952465,2021-01-28,2878199830.5783114
wrapped-bitcoin,27254.82936046494,2021-01-29,3172005628.676642
wrapped-bitcoin,28135.942267590963,2021-01-30,3263587426.2186317
wrapped-bitcoin,28172.64975198282,2021-01-31,3276614472.438127
wrapped-bitcoin,27332.026474221148,2021-02-01,3156582067.8661237
wrapped-bitcoin,27796.328104173823,2021-02-02,3247108690.2780104
wrapped-bitcoin,29516.171461275026,2021-02-03,3472819231.734861
wrapped-bitcoin,31250.351129738447,2021-02-04,3670542171.9509006
wrapped-bitcoin,30716.058043694906,2021-02-05,3664844868.7945657
wrapped-bitcoin,31568.632951246724,2021-02-06,3758451344.4991894
wrapped-bitcoin,32621.378943942065,2021-02-07,3944372336.3760123
wrapped-bitcoin,32269.41683998609,2021-02-08,3932507857.903819
wrapped-bitcoin,38404.53204769069,2021-02-09,4646611159.690373
wrapped-bitcoin,38411.60945993423,2021-02-10,4867003856.211405
wrapped-bitcoin,37037.42475727935,2021-02-11,4713341982.711324
wrapped-bitcoin,39300.45029016245,2021-02-12,4994045787.407359
wrapped-bitcoin,39123.65700611981,2021-02-13,4959029397.814399
wrapped-bitcoin,38771.80376143651,2021-02-14,4933342821.578235
wrapped-bitcoin,40061.188099360195,2021-02-15,5102358042.913235
wrapped-bitcoin,39408.57725096721,2021-02-16,5018552951.937364
wrapped-bitcoin,40746.134402533,2021-02-17,5130508160.092404
wrapped-bitcoin,43364.67842811069,2021-02-18,5464648171.013586
wrapped-bitcoin,42795.410722384266,2021-02-19,5276701659.859231
wrapped-bitcoin,46107.41715695421,2021-02-20,5686174119.491808
wrapped-bitcoin,46292.287595499394,2021-02-21,5684750761.024121
wrapped-bitcoin,47613.139847444916,2021-02-22,5876906811.715391
wrapped-bitcoin,44642.799698899595,2021-02-23,5489698429.821462
wrapped-bitcoin,39888.3753686272,2021-02-24,4922351187.713464
wrapped-bitcoin,40911.42714645386,2021-02-25,5027735044.112653
wrapped-bitcoin,38935.77840670995,2021-02-26,4818905891.176361
wrapped-bitcoin,38450.33743944477,2021-02-27,4743604910.319269
wrapped-bitcoin,38351.20373326586,2021-02-28,4705331801.8195095
wrapped-bitcoin,37359.60354674728,2021-03-01,4633305824.827909
wrapped-bitcoin,41385.63426995995,2021-03-02,5098693523.665007
wrapped-bitcoin,40156.73977815728,2021-03-03,4948708542.189013
wrapped-bitcoin,42024.15356008358,2021-03-04,5212184100.475482
wrapped-bitcoin,40642.88687012647,2021-03-05,5026986172.745976
wrapped-bitcoin,41198.66879765611,2021-03-06,5118807987.410585
wrapped-bitcoin,41130.12564512158,2021-03-07,5142594091.606373
wrapped-bitcoin,43062.86715381661,2021-03-08,5389575811.31522
wrapped-bitcoin,44161.253979521956,2021-03-09,5731576702.125608
wrapped-bitcoin,45966.20856674182,2021-03-10,6006117884.610526
wrapped-bitcoin,47149.50360331161,2021-03-11,6212070783.057579
wrapped-bitcoin,48324.46540266564,2021-03-12,6408529991.034733
wrapped-bitcoin,48053.42616030606,2021-03-13,6423316642.963689
wrapped-bitcoin,51292.96674181376,2021-03-14,6863091255.961457
wrapped-bitcoin,50095.752753086024,2021-03-15,6695484367.962208
wrapped-bitcoin,47121.03377281236,2021-03-16,6300350124.769514
wrapped-bitcoin,47513.192046124255,2021-03-17,6475002259.278772
wrapped-bitcoin,49133.47433198788,2021-03-18,6694562672.617938
wrapped-bitcoin,48594.21547634737,2021-03-19,6627821268.502566
wrapped-bitcoin,48955.68862731555,2021-03-20,6718896588.741991
wrapped-bitcoin,48834.988668242055,2021-03-21,6715103271.069949
wrapped-bitcoin,48537.04788389195,2021-03-22,6661488320.362703
wrapped-bitcoin,45623.72779026605,2021-03-23,6284140766.04273
wrapped-bitcoin,46103.03111920244,2021-03-24,6336323355.791423
wrapped-bitcoin,44559.860727738,2021-03-25,6149697942.059601
wrapped-bitcoin,43772.569496741766,2021-03-26,6040406932.95591
wrapped-bitcoin,46565.38501862548,2021-03-27,6409817629.474931
wrapped-bitcoin,47482.11038478372,2021-03-28,6554081975.525009
wrapped-bitcoin,47346.52132928387,2021-03-29,6516381935.836412
wrapped-bitcoin,48992.13519405788,2021-03-30,6835623895.769593
wrapped-bitcoin,50046.66015582634,2021-03-31,7003643842.680566
wrapped-bitcoin,50154.93487857105,2021-04-01,7029945102.109267
wrapped-bitcoin,49956.52266747011,2021-04-02,7004293751.696212
wrapped-bitcoin,50249.785722111694,2021-04-03,7049765559.411346
wrapped-bitcoin,48520.57965146685,2021-04-04,6849907533.819299
wrapped-bitcoin,49477.132812599295,2021-04-05,6949443855.15751
wrapped-bitcoin,49664.2913595005,2021-04-06,6981314708.077214
wrapped-bitcoin,48942.58612204657,2021-04-07,6928713156.445127
wrapped-bitcoin,47309.32844738474,2021-04-08,6713057761.893689
wrapped-bitcoin,48816.1972193704,2021-04-09,6966157130.465416
wrapped-bitcoin,48891.45275096544,2021-04-10,7130472315.649832
wrapped-bitcoin,50252.94854517698,2021-04-11,7312741503.017638
wrapped-bitcoin,50378.380074169734,2021-04-12,7347063210.374924
wrapped-bitcoin,50276.94350824991,2021-04-13,7332148827.928876
wrapped-bitcoin,53107.07591274194,2021-04-14,7837265519.82863
wrapped-bitcoin,52457.20747465152,2021-04-15,7805099516.82744
wrapped-bitcoin,52799.47611140386,2021-04-16,7846129745.995992
wrapped-bitcoin,51390.613470118165,2021-04-17,7629961141.0911875
wrapped-bitcoin,50252.28858201276,2021-04-18,7464171246.669818
wrapped-bitcoin,47098.88882592285,2021-04-19,7242427352.959293
wrapped-bitcoin,46446.534616577796,2021-04-20,7137447561.891251
wrapped-bitcoin,46884.40448151934,2021-04-21,7221353846.952479
wrapped-bitcoin,44975.09396529259,2021-04-22,6951366747.694251
wrapped-bitcoin,43343.33287968115,2021-04-23,6755377394.529288
wrapped-bitcoin,42234.59722511608,2021-04-24,6582017508.087201
wrapped-bitcoin,41473.721584966355,2021-04-25,6512116701.917101
wrapped-bitcoin,40542.049557254155,2021-04-26,6359907041.208365
wrapped-bitcoin,44666.807939594924,2021-04-27,7007698420.675554
wrapped-bitcoin,45605.22200802903,2021-04-28,7162509185.764547
wrapped-bitcoin,45151.0781710137,2021-04-29,7086206308.984548
wrapped-bitcoin,44276.25934720389,2021-04-30,7158375799.764264
wrapped-bitcoin,48100.83112637929,2021-05-01,7799046841.106859
wrapped-bitcoin,48141.955827299316,2021-05-02,7826178973.711263
wrapped-bitcoin,47060.68315260546,2021-05-03,7880140721.009803
wrapped-bitcoin,47576.66706765008,2021-05-04,8061054446.943086
wrapped-bitcoin,44668.74252759285,2021-05-05,7618409977.578095
wrapped-bitcoin,47763.11124085719,2021-05-06,8137605335.999599
wrapped-bitcoin,46912.62692912637,2021-05-07,7992986295.2732725
wrapped-bitcoin,47181.533416327446,2021-05-08,8025358049.020173
wrapped-bitcoin,48390.57686359918,2021-05-09,8244006325.631439
wrapped-bitcoin,47837.513868283815,2021-05-10,8186234337.455742
wrapped-bitcoin,46077.17579461075,2021-05-11,7986303550.90497
wrapped-bitcoin,46853.1473480879,2021-05-12,8072480786.314578
wrapped-bitcoin,41529.09968995065,2021-05-13,7475031663.062372
wrapped-bitcoin,40966.32157549258,2021-05-14,7160944519.2756405
wrapped-bitcoin,41194.87985391143,2021-05-15,7210829947.0082655
wrapped-bitcoin,38733.11599563647,2021-05-16,6785295827.734295
wrapped-bitcoin,37944.67061744922,2021-05-17,6669084441.36582
wrapped-bitcoin,35763.734823684164,2021-05-18,6432622850.256825
wrapped-bitcoin,35188.29030741149,2021-05-19,6262217315.5887985
wrapped-bitcoin,30548.771703957576,2021-05-20,5535111433.312107
wrapped-bitcoin,33146.03194653748,2021-05-21,5938151722.5073185
wrapped-bitcoin,30507.56487259314,2021-05-22,5534632426.31874
wrapped-bitcoin,30827.469117506724,2021-05-23,5608099915.9564085
wrapped-bitcoin,28544.1090573848,2021-05-24,5172693228.162016
wrapped-bitcoin,31707.874764243632,2021-05-25,5753713326.947913
wrapped-bitcoin,31294.900156100313,2021-05-26,5670174824.525521
wrapped-bitcoin,32212.13192136427,2021-05-27,5935636555.716543
wrapped-bitcoin,31565.995227137162,2021-05-28,5817698441.396954
wrapped-bitcoin,29256.067086527448,2021-05-29,5416894487.886523
wrapped-bitcoin,28392.641224401745,2021-05-30,5309434740.856537
wrapped-bitcoin,29269.090338054688,2021-05-31,5448580955.677729
wrapped-bitcoin,30592.226632637256,2021-06-01,5685460400.221464
wrapped-bitcoin,30062.471235749286,2021-06-02,5586482372.407158
wrapped-bitcoin,30866.22093919783,2021-06-03,5728009208.543326
wrapped-bitcoin,32283.93657404596,2021-06-04,6030455513.127751
wrapped-bitcoin,30346.88301321385,2021-06-05,5691666905.297984
wrapped-bitcoin,29179.06372640283,2021-06-06,5456698865.478821
wrapped-bitcoin,29465.800870799754,2021-06-07,5517124654.965209
wrapped-bitcoin,27546.295883535007,2021-06-08,5217918190.873324
wrapped-bitcoin,27513.1050947931,2021-06-09,5175172067.845903
wrapped-bitcoin,30838.38792520195,2021-06-10,5766504328.016602
wrapped-bitcoin,30142.173269601975,2021-06-11,5721662030.799924
wrapped-bitcoin,30774.896306051764,2021-06-12,5815268882.279134
wrapped-bitcoin,29543.56733372737,2021-06-13,5612219886.120011
wrapped-bitcoin,32222.523446525025,2021-06-14,6064515888.840876
wrapped-bitcoin,33383.50196647827,2021-06-15,6307275275.215077
wrapped-bitcoin,33256.06048949114,2021-06-16,6291380642.696356
wrapped-bitcoin,31960.37378356434,2021-06-17,6035686538.113709
wrapped-bitcoin,32132.091168941726,2021-06-18,6116249240.219812
wrapped-bitcoin,30292.86809216662,2021-06-19,5813699602.570179
wrapped-bitcoin,29990.11452020892,2021-06-20,5746996676.781959
wrapped-bitcoin,30041.620531652727,2021-06-21,5749365368.437846
wrapped-bitcoin,26760.16108648283,2021-06-22,5148785538.527325
wrapped-bitcoin,27174.7181263181,2021-06-23,5192739189.709137
wrapped-bitcoin,28215.26595171964,2021-06-24,5387231151.843472
wrapped-bitcoin,29076.889832406094,2021-06-25,5556007487.257809
wrapped-bitcoin,26724.05734449606,2021-06-26,5107011510.212188
wrapped-bitcoin,26825.0959298357,2021-06-27,5118428027.659638
wrapped-bitcoin,29000.730445062865,2021-06-28,5536606715.261118
wrapped-bitcoin,28910.657667574906,2021-06-29,5599200012.64516
wrapped-bitcoin,30263.583166363187,2021-06-30,5875589133.652431
wrapped-bitcoin,29674.838937686098,2021-07-01,5781910542.983625
wrapped-bitcoin,28381.14771727116,2021-07-02,5549595783.901576
wrapped-bitcoin,28567.223838105994,2021-07-03,5577868168.233745
wrapped-bitcoin,29259.397888389984,2021-07-04,5726355883.1548195
wrapped-bitcoin,29871.304345252134,2021-07-05,5853776494.816786
wrapped-bitcoin,28614.031822615787,2021-07-06,5602630089.542691
wrapped-bitcoin,28899.90257668806,2021-07-07,5671880553.776493
wrapped-bitcoin,28801.06876011723,2021-07-08,5682176587.732882
wrapped-bitcoin,27759.22251840269,2021-07-09,5478465078.39046
wrapped-bitcoin,28599.394659924852,2021-07-10,5621842722.617869
wrapped-bitcoin,28369.884949506133,2021-07-11,5590059605.686547
wrapped-bitcoin,28907.32521896065,2021-07-12,5694456970.956371
wrapped-bitcoin,28027.601821214328,2021-07-13,5503852650.693485
wrapped-bitcoin,27703.039556880674,2021-07-14,5459022500.53125
wrapped-bitcoin,27761.52143494674,2021-07-15,5444898934.014929
wrapped-bitcoin,26839.739448415192,2021-07-16,5268581290.387952
