date,000001_ss,399001_sz,imoex_me,aord,axjo,bfx,bsesn,buk100p,bvsp,dji,fchi,ftse,gdaxi,gspc,gsptse,hsi,ipsa,ixic,jkse,jn0u_jo,klse,ks11,merv,mxx,n100,n225,nya,nz50,rut,sti,stoxx50e,ta125_ta,twii,vix,xax
2017-11-17,3382.907958984375,11292.9296875,2131.909912109375,,,3954.0400390625,33342.80078125,739.52001953125,73437.0,23358.240234375,5319.169921875,7380.7001953125,12993.73046875,2578.85009765625,15998.599609375,29199.0390625,5391.75,6782.7900390625,6051.73193359375,4122.08984375,1721.6600341796875,2533.989990234375,27128.5,47857.140625,1030.010009765625,22396.80078125,12302.8896484375,,1492.8199462890625,3382.3798828125,3547.4599609375,,10701.6396484375,11.43000030517578,2601.47998046875
2017-11-19,,,,6028.0,5945.7001953125,,,,,,,,,,,,,,,,,,,,,,,8089.7998046875,,,,,,,
2017-11-20,3392.39892578125,11437.5498046875,2130.389892578125,6044.2001953125,5963.5,3962.239990234375,33359.8984375,740.219970703125,,23430.330078125,5340.4501953125,7389.5,13058.66015625,2582.139892578125,16004.400390625,29260.310546875,5076.02001953125,6790.7099609375,6053.2822265625,4154.27001953125,1718.3599853515625,2527.669921875,,,1034.7900390625,22261.759765625,12320.76953125,8088.47998046875,1503.4000244140625,3386.590087890625,3561.409912109375,1292.68994140625,10664.5498046875,10.649999618530272,2577.320068359375
2017-11-21,3410.498046875,11602.099609375,2155.820068359375,6067.60009765625,5986.39990234375,3970.6201171875,33478.3515625,742.1799926757812,74595.0,23590.830078125,5366.14990234375,7411.2998046875,13167.5400390625,2599.030029296875,16076.7001953125,29818.0703125,5199.0400390625,6862.47998046875,6031.86181640625,4229.8798828125,1720.6800537109375,2530.699951171875,27266.05078125,48185.7109375,1039.06005859375,22416.48046875,12385.8896484375,8104.990234375,1518.8900146484375,3423.3798828125,3579.320068359375,1300.8900146484375,10779.240234375,9.729999542236328,2587.949951171875
2017-11-22,3430.464111328125,11560.7998046875,2160.159912109375,6067.5,5960.60009765625,3969.18994140625,33561.55078125,742.77001953125,74519.0,23526.1796875,5352.759765625,7419.0,13015.0400390625,2597.080078125,16073.599609375,30003.490234375,5128.8701171875,6867.35986328125,6069.78515625,4219.75,1723.5400390625,2540.510009765625,27327.970703125,48196.890625,1035.8299560546875,22523.150390625,12390.8203125,8101.9501953125,1516.760009765625,3430.02001953125,3562.64990234375,1302.489990234375,10822.58984375,9.880000114440918,2600.139892578125
2017-11-23,3352.989013671875,11175.4697265625,2148.56005859375,6063.10009765625,5982.60009765625,3978.18994140625,33588.078125,742.72998046875,74487.0,,5379.5400390625,7417.2001953125,13008.5498046875,,16074.2998046875,29707.939453125,5034.330078125,,6063.2451171875,4173.43994140625,1721.27001953125,2537.14990234375,27293.310546875,48136.23828125,1040.719970703125,,,8130.2900390625,,3423.169921875,3572.070068359375,1311.6300048828125,10854.5703125,,
2017-11-24,3353.821044921875,11168.3896484375,2161.169921875,,,3985.4599609375,33679.23828125,742.6900024414062,74157.0,23557.990234375,5390.4599609375,7409.60009765625,13059.83984375,2602.419921875,16108.099609375,29866.3203125,5040.509765625,6889.16015625,6067.14208984375,4187.5498046875,1717.22998046875,2544.330078125,27464.779296875,47941.87890625,1041.77001953125,22550.849609375,12421.9296875,,1519.1600341796875,3442.14990234375,3581.22998046875,,10854.08984375,9.670000076293944,2604.1298828125
2017-11-26,,,,6070.39990234375,5988.7998046875,,,,,,,,,,,,,,,,,,,,,,,8176.10009765625,,,,,,,
2017-11-27,3322.22998046875,10954.1796875,2145.8701171875,6066.7001953125,5984.2998046875,3971.239990234375,33724.44140625,740.0599975585938,74059.0,23580.779296875,5360.08984375,7383.89990234375,13000.2001953125,2601.419921875,16042.099609375,29686.189453125,5032.52978515625,6878.52001953125,6064.5888671875,4204.1201171875,1719.8599853515625,2507.81005859375,,47275.3203125,1036.8399658203125,22495.990234375,12390.7802734375,8141.490234375,1513.31005859375,3436.360107421875,3564.02001953125,1315.050048828125,10750.9296875,9.869999885559082,2585.10009765625
2017-11-28,3333.656982421875,11091.1396484375,2149.449951171875,6096.10009765625,6011.10009765625,3985.659912109375,33618.58984375,747.8599853515625,74140.0,23836.7109375,5390.47998046875,7460.7001953125,13059.5302734375,2627.0400390625,16029.599609375,29680.849609375,5061.2001953125,6912.35986328125,6070.7158203125,4228.4501953125,1714.4200439453125,2514.18994140625,26912.150390625,47229.16015625,1043.6099853515625,22486.240234375,12520.23046875,8141.9599609375,1536.4300537109375,3442.35009765625,3583.489990234375,1322.1700439453125,10707.0703125,10.029999732971191,2595.860107421875
2017-11-29,3337.862060546875,11082.1298828125,2124.080078125,6057.2001953125,5969.89990234375,3999.409912109375,33602.76171875,741.0900268554688,72700.0,23940.6796875,5398.0498046875,7393.60009765625,13061.8701171875,2626.070068359375,15967.7001953125,29623.830078125,5012.60009765625,6824.39013671875,6061.3671875,4245.22998046875,1720.3800048828125,2512.89990234375,26902.880859375,47622.9296875,1043.0899658203125,22597.19921875,12561.3203125,8186.81982421875,1542.300048828125,3438.989990234375,3589.909912109375,1326.6099853515625,10713.5498046875,10.699999809265137,2592.27001953125
2017-11-30,3317.18798828125,10944.099609375,2100.6201171875,6075.5,5989.7998046875,3984.10009765625,33149.3515625,734.760009765625,71971.0,24272.349609375,5372.7900390625,7326.7001953125,13023.98046875,2647.580078125,16067.5,29177.349609375,5003.39990234375,6873.97021484375,5952.13818359375,4197.31005859375,1717.8599853515625,2476.3701171875,26905.259765625,47092.44140625,1039.3499755859375,22724.9609375,12627.7998046875,8188.830078125,1544.1400146484375,3433.5400390625,3569.929931640625,1329.6400146484375,10560.4404296875,11.279999732971191,2607.340087890625
2017-12-01,3317.616943359375,11013.150390625,2105.989990234375,,,3964.280029296875,32832.94140625,731.8699951171875,72264.0,24231.58984375,5316.89013671875,7300.5,12861.490234375,2642.219970703125,16039.0,29074.240234375,5024.419921875,6847.58984375,5952.13818359375,4129.22021484375,1717.8599853515625,2475.409912109375,26941.630859375,47265.30859375,1030.4300537109375,22819.029296875,12614.5595703125,,1537.02001953125,3449.5400390625,3527.550048828125,,10600.3701171875,11.43000030517578,2614.10009765625
2017-12-03,,,,6070.60009765625,5985.60009765625,,,,,,,,,,,,,,,,,,,,,,,8184.8701171875,,,,,,,
2017-12-04,3309.617919921875,11014.5498046875,2119.419921875,6057.2998046875,5971.7001953125,4001.110107421875,32869.71875,735.6300048828125,73090.0,24290.05078125,5389.2900390625,7339.0,13058.5498046875,2639.43994140625,15969.0,29138.279296875,5014.47021484375,6775.3701171875,5998.19482421875,4200.5498046875,1713.1300048828125,2501.669921875,26834.30078125,47161.3203125,1042.6700439453125,22707.16015625,12634.8896484375,8176.2099609375,1532.4100341796875,3438.469970703125,3576.219970703125,1334.010009765625,10651.1103515625,11.68000030517578,2608.8701171875
2017-12-05,3303.675048828125,10854.759765625,2113.68994140625,6029.89990234375,5946.10009765625,3999.669921875,32802.44140625,734.780029296875,72546.0,24180.640625,5375.52978515625,7327.5,13048.5400390625,2629.570068359375,15915.7001953125,28842.80078125,4925.2099609375,6762.2099609375,6000.47412109375,4184.18994140625,1724.8399658203125,2510.1201171875,26483.0,47462.7890625,1041.8399658203125,22622.380859375,12567.16015625,8130.85986328125,1516.760009765625,3438.06005859375,3570.570068359375,1328.6800537109375,10566.849609375,11.329999923706056,2590.080078125
2017-12-06,3293.965087890625,10911.330078125,2124.1201171875,6060.7998046875,5977.7001953125,3979.75,32597.1796875,736.4000244140625,73268.0,24140.91015625,5374.35009765625,7348.0,12998.849609375,2629.27001953125,15908.7998046875,28224.80078125,4888.1298828125,6776.3798828125,6035.5078125,4097.72998046875,1718.3299560546875,2474.3701171875,26470.44921875,46973.30078125,1040.2099609375,22177.0390625,12532.4296875,8172.60009765625,1508.8800048828125,3397.2099609375,3561.570068359375,1319.18994140625,10393.919921875,11.020000457763672,2562.919921875
2017-12-07,3272.053955078125,10801.25,2103.14990234375,6077.39990234375,5994.39990234375,3994.72998046875,32949.2109375,733.530029296875,72487.0,24211.48046875,5383.85986328125,7320.7998046875,13045.150390625,2636.97998046875,16015.7001953125,28303.189453125,4887.16015625,6812.83984375,6006.8349609375,4063.300048828125,1719.050048828125,2461.97998046875,26841.5,46987.01171875,1042.1700439453125,22498.029296875,12568.98046875,8235.08984375,1520.469970703125,3388.139892578125,3573.1298828125,1314.1300048828125,10355.759765625,10.15999984741211,2563.050048828125
2017-12-08,3289.991943359375,10935.0595703125,2104.989990234375,,,4025.75,33250.30078125,741.22998046875,72732.0,24329.16015625,5399.08984375,7394.0,13153.7001953125,2651.5,16096.099609375,28639.849609375,,6840.080078125,6030.9580078125,4065.3798828125,1721.25,2464.0,,47572.859375,1045.489990234375,22811.080078125,12643.0595703125,,1521.719970703125,3424.639892578125,3591.449951171875,,10398.6201171875,9.579999923706056,2566.820068359375
2017-12-10,,,,6081.89990234375,5998.2998046875,,,,,,,,,,,,,,,,,,,,,,,8277.509765625,,,,,,,
2017-12-11,3322.196044921875,11143.259765625,2148.60009765625,6093.10009765625,6013.2001953125,4019.18994140625,33455.7890625,746.25,72800.0,24386.029296875,5386.830078125,7453.5,13123.650390625,2659.989990234375,16103.5,28965.2890625,5018.669921875,6875.080078125,6026.6328125,4095.1201171875,1719.469970703125,2471.489990234375,27307.060546875,47699.0390625,1044.1600341796875,22938.73046875,12668.2197265625,8280.8095703125,1519.8399658203125,3460.449951171875,3582.2099609375,1326.25,10473.08984375,9.34000015258789,2568.7900390625
2017-12-12,3280.81396484375,11043.2099609375,2160.75,6103.10009765625,6021.7998046875,4033.580078125,33227.98828125,751.5900268554688,73814.0,24504.80078125,5427.18994140625,7500.39990234375,13183.5302734375,2664.110107421875,16114.0,28793.880859375,5039.89990234375,6862.31982421875,6032.37109375,4028.300048828125,1729.5699462890625,2461.0,27341.580078125,,1051.719970703125,22866.169921875,12697.7802734375,8284.580078125,1516.1199951171875,3465.5400390625,3600.35009765625,1328.510009765625,10443.2802734375,9.920000076293944,2562.39990234375
2017-12-13,3303.037109375,11143.8896484375,2131.93994140625,6096.39990234375,6011.2998046875,4002.2099609375,33053.0390625,751.8499755859375,72914.0,24585.4296875,5399.4501953125,7496.5,13125.6396484375,2662.85009765625,16136.599609375,29222.099609375,5135.18994140625,6875.7998046875,6054.60400390625,4079.719970703125,1737.6600341796875,2480.550048828125,27034.5703125,48276.71875,1045.199951171875,22758.0703125,12699.48046875,8323.75,1524.449951171875,3468.77001953125,3581.75,1322.989990234375,10470.7001953125,10.18000030517578,2560.699951171875
2017-12-14,3292.43896484375,11110.1796875,2152.409912109375,6087.10009765625,5997.0,3985.219970703125,33246.69921875,747.6300048828125,72429.0,24508.66015625,5357.14013671875,7448.10009765625,13068.080078125,2652.010009765625,16016.5,29166.380859375,5119.2998046875,6856.52978515625,6113.65283203125,4121.93017578125,1759.0,2469.47998046875,27139.099609375,48222.37890625,1038.510009765625,22694.44921875,12629.0703125,8360.8603515625,1506.949951171875,3435.780029296875,3556.219970703125,1325.0699462890625,10538.009765625,10.489999771118164,2559.7900390625
2017-12-15,3266.136962890625,10998.1201171875,2143.989990234375,,,3992.27001953125,33462.96875,749.9600219726562,72608.0,24651.740234375,5349.2998046875,7490.60009765625,13103.5595703125,2675.81005859375,16042.0,28848.109375,5234.64013671875,6936.580078125,6119.4189453125,4144.259765625,1753.0699462890625,2482.070068359375,27021.939453125,48081.55078125,1038.239990234375,22553.220703125,12699.6796875,,1530.4200439453125,3416.93994140625,3560.530029296875,,10491.4404296875,9.420000076293944,2553.64990234375
2017-12-17,,,,6130.0,6038.89990234375,,,,,,,,,,,,,,,,,,,,,,,8344.150390625,,,,,,,
2017-12-18,3267.922119140625,10960.1201171875,2134.580078125,6163.2001953125,6071.7998046875,4024.64990234375,33601.6796875,754.780029296875,73115.0,24792.19921875,5420.580078125,7537.0,13312.2998046875,2690.159912109375,16131.599609375,29050.41015625,5595.64990234375,6994.759765625,6133.962890625,4348.91015625,1751.6400146484375,2481.8798828125,27137.3203125,48634.5390625,1050.93994140625,22901.76953125,12785.8203125,8401.2001953125,1548.9200439453125,3414.820068359375,3609.419921875,1335.0,10506.51953125,9.529999732971191,2572.719970703125
2017-12-19,3296.5380859375,11074.990234375,2118.159912109375,6167.89990234375,6075.60009765625,4020.8701171875,33836.73828125,755.7100219726562,72680.0,24754.75,5382.91015625,7544.10009765625,13215.7900390625,2681.469970703125,16133.400390625,29253.66015625,5588.08984375,6963.85009765625,6167.666015625,4315.43994140625,1736.949951171875,2478.530029296875,27706.7109375,48403.03125,1045.949951171875,22868.0,12747.5400390625,8383.5595703125,1536.75,3404.469970703125,3582.219970703125,1333.949951171875,10467.33984375,10.029999732971191,2573.7099609375
2017-12-20,3287.60595703125,11003.330078125,2102.969970703125,6156.2998046875,6060.39990234375,3994.679931640625,33777.37890625,753.5399780273438,73367.0,24726.650390625,5352.77001953125,7525.2001953125,13069.169921875,2679.25,16159.7001953125,29234.08984375,5528.7099609375,6960.9599609375,6109.48193359375,4368.240234375,1746.6300048828125,,28068.9609375,48390.390625,1039.27001953125,22891.720703125,12747.5498046875,8364.4404296875,1540.0799560546875,3394.8701171875,3552.64990234375,1337.9300537109375,10504.51953125,9.720000267028809,2571.469970703125
2017-12-21,3300.05908203125,11118.25,2093.3798828125,6167.2998046875,6069.7001953125,3996.0,33756.28125,761.7000122070312,75133.0,24782.2890625,5385.97021484375,7604.0,13109.740234375,2684.570068359375,16182.599609375,29367.060546875,5450.830078125,6965.35986328125,6183.39111328125,4404.830078125,1751.2099609375,2429.830078125,28480.7109375,48503.30859375,1043.8299560546875,22866.099609375,12800.2099609375,8396.4296875,1547.1099853515625,3382.530029296875,3570.780029296875,1343.0699462890625,10488.9697265625,9.619999885559082,2602.679931640625
2017-12-22,3297.06298828125,11094.16015625,2102.93994140625,,,3995.050048828125,33940.30078125,760.1900024414062,75187.0,24754.060546875,5364.72021484375,7592.7001953125,13072.7900390625,2683.340087890625,16165.2998046875,29578.009765625,5537.60009765625,6959.9599609375,6221.01318359375,4444.990234375,1760.239990234375,2440.5400390625,28931.5390625,48387.9296875,1041.0400390625,22902.759765625,12797.4404296875,,1542.9300537109375,3385.7099609375,3553.389892578125,,10537.26953125,9.899999618530272,2616.469970703125
2017-12-25,3280.839111328125,11005.5,,,,,,,,,,,,,,,,,,,,,,,,22939.1796875,,,,,,,10522.490234375,,
2017-12-26,3306.125,11021.830078125,2097.030029296875,6169.7001953125,6069.89990234375,,34010.609375,,75688.0,24746.2109375,,,,2680.5,,,5514.740234375,6936.25,,,1759.989990234375,2427.340087890625,29185.619140625,48451.328125,,22892.689453125,12808.900390625,8376.4296875,1544.22998046875,3378.159912109375,,1359.219970703125,10421.91015625,10.25,2643.0
2017-12-27,3275.782958984375,10911.2099609375,2106.169921875,6189.39990234375,6088.10009765625,4003.070068359375,33911.80859375,763.3499755859375,76073.0,24774.30078125,5368.83984375,7620.7001953125,13070.01953125,2682.6201171875,16203.099609375,29597.66015625,5496.25,6939.33984375,6277.1650390625,4537.0498046875,1771.760009765625,2436.669921875,29193.48046875,48652.55859375,1042.0,22911.2109375,12821.990234375,8408.5302734375,1543.93994140625,3391.669921875,3550.169921875,1359.5699462890625,10486.669921875,10.470000267028809,2648.679931640625
2017-12-28,3296.385009765625,10974.009765625,2102.889892578125,6167.2998046875,6065.10009765625,3991.360107421875,33848.03125,763.5800170898438,76402.0,24837.509765625,5339.419921875,7622.89990234375,12979.9404296875,2687.5400390625,16222.0,29863.7109375,5550.93017578125,6950.16015625,6314.0458984375,4527.669921875,1779.0999755859375,2467.489990234375,29974.5390625,48861.94140625,1037.0699462890625,22783.98046875,12853.08984375,8398.080078125,1548.9300537109375,3399.10009765625,3524.31005859375,1365.6300048828125,10567.6396484375,10.18000030517578,2668.010009765625
2017-12-29,3307.172119140625,11040.4501953125,2109.739990234375,,,3977.8798828125,34056.828125,771.22998046875,76402.0,24719.220703125,5312.56005859375,7687.7998046875,12917.6396484375,2673.610107421875,16209.099609375,29919.150390625,5564.60009765625,6903.39013671875,6355.65380859375,4561.3701171875,1796.81005859375,,,49354.421875,1032.739990234375,22764.939453125,12808.83984375,,1535.510009765625,3402.919921875,3503.9599609375,,10642.8603515625,11.039999961853027,2661.5
2018-01-01,,,,6166.0,6061.2998046875,,33812.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,3348.325927734375,11178.0498046875,,6175.2998046875,6070.39990234375,3979.530029296875,33812.26171875,765.5,77891.0,24824.009765625,5288.60009765625,7648.10009765625,12871.3896484375,2695.81005859375,16310.0,30515.310546875,5618.91015625,7006.89990234375,6339.23779296875,4557.64013671875,1782.699951171875,2479.64990234375,31084.419921875,50033.94921875,1030.5999755859375,,12902.7197265625,8424.91015625,1550.010009765625,3430.300048828125,,1385.699951171875,10710.73046875,9.770000457763672,2688.0400390625
2018-01-03,3369.10791015625,11280.2998046875,2152.969970703125,6185.39990234375,6077.10009765625,4005.610107421875,33793.37890625,769.0,77995.0,24922.6796875,5331.27978515625,7671.10009765625,12978.2099609375,2713.06005859375,16371.599609375,30560.94921875,5616.47021484375,7065.52978515625,6251.47900390625,4590.10986328125,1792.7900390625,2486.35009765625,31476.259765625,49782.23046875,1038.31005859375,,12957.2802734375,8443.5,1552.5799560546875,3464.280029296875,3509.8798828125,1382.800048828125,10801.5703125,9.149999618530272,2694.64990234375
2018-01-04,3385.7099609375,11341.349609375,2197.60009765625,6229.7001953125,6122.2998046875,4057.919921875,33969.640625,771.239990234375,78647.0,25075.130859375,5413.68994140625,7695.89990234375,13167.8896484375,2723.989990234375,16412.900390625,30736.48046875,5634.97998046875,7077.91015625,6292.32080078125,4599.56005859375,1803.449951171875,2466.4599609375,31951.990234375,49744.62109375,1051.5799560546875,23506.330078125,13028.4599609375,8455.5498046875,1555.719970703125,3501.159912109375,3568.8798828125,1387.6700439453125,10848.6298828125,9.220000267028809,2700.590087890625
2018-01-05,3391.75,11342.849609375,2207.409912109375,,,4097.0400390625,34153.8515625,772.6099853515625,79071.0,25295.869140625,5470.75,7724.2001953125,13319.6396484375,2743.14990234375,16349.400390625,30814.640625,5695.43017578125,7136.56005859375,6353.73779296875,4602.66015625,1817.969970703125,2497.52001953125,32190.30078125,49887.73828125,1061.68994140625,23714.529296875,13103.23046875,,1560.010009765625,3489.449951171875,3607.6298828125,,10879.7998046875,9.220000267028809,2693.929931640625
2018-01-07,,,,6236.5,6130.39990234375,,,,,,,,,,,,,,,,,,,,,,,8425.48046875,,,,,,,
2018-01-08,3409.47998046875,11382.7197265625,,6241.5,6135.7998046875,4114.52978515625,34352.7890625,771.2000122070312,79379.0,25283.0,5487.419921875,7696.5,13367.7802734375,2747.7099609375,16317.7001953125,30899.529296875,5705.60986328125,7157.39013671875,6385.40380859375,4603.1201171875,1832.1500244140625,2513.280029296875,32351.19921875,49995.5703125,1064.02001953125,,13114.349609375,8433.23046875,1561.81005859375,3512.179931640625,3616.449951171875,1389.030029296875,10915.75,9.520000457763672,2688.68994140625
2018-01-09,3413.89990234375,11447.08984375,2225.389892578125,6205.89990234375,6096.7001953125,4141.64013671875,34443.19140625,774.3599853515625,78864.0,25385.80078125,5523.93994140625,7731.0,13385.58984375,2751.2900390625,16319.2001953125,31011.41015625,5709.7998046875,7163.580078125,6373.14404296875,4620.240234375,1826.949951171875,2510.22998046875,32138.58984375,49701.37109375,1070.7900390625,23849.990234375,13120.83984375,8364.900390625,1560.0999755859375,3524.64990234375,3622.8701171875,1390.3199462890625,10914.8896484375,10.079999923706056,2673.610107421875
2018-01-10,3421.833984375,11437.080078125,2232.27001953125,6176.2001953125,6067.60009765625,4157.5498046875,34433.0703125,775.47998046875,78201.0,25369.130859375,5504.68017578125,7748.5,13281.33984375,2748.22998046875,16248.0,31073.720703125,5678.08984375,7153.56982421875,6371.173828125,4592.85009765625,1822.9200439453125,2499.75,31632.359375,48785.25,1066.6400146484375,23788.19921875,13106.599609375,8250.4404296875,1559.800048828125,3520.449951171875,3609.830078125,1378.5699462890625,10831.08984375,9.81999969482422,2674.10009765625
2018-01-11,3425.344970703125,11464.2001953125,2246.449951171875,6176.7998046875,6070.10009765625,4155.31005859375,34503.48828125,778.0900268554688,79365.0,25574.73046875,5488.5498046875,7762.89990234375,13202.900390625,2767.56005859375,16286.900390625,31120.390625,5717.64990234375,7211.77978515625,6386.3388671875,4566.8701171875,1816.8800048828125,2487.909912109375,32078.220703125,48799.390625,1062.7099609375,23710.4296875,13210.76953125,8242.349609375,1586.7900390625,3512.679931640625,3595.239990234375,1390.8499755859375,10810.0595703125,9.880000114440918,2682.780029296875
2018-01-12,3428.94091796875,11461.990234375,2262.3798828125,,,4164.1201171875,34592.390625,779.5499877929688,79349.0,25803.189453125,5517.06005859375,7778.60009765625,13245.0302734375,2786.239990234375,16308.2001953125,31412.5390625,5733.35009765625,7261.06005859375,6370.06494140625,4608.080078125,1822.6700439453125,2496.419921875,32719.69921875,49135.91015625,1066.7900390625,23653.8203125,13294.3203125,,1591.969970703125,3520.56005859375,3612.610107421875,,10883.9599609375,10.15999984741211,2688.06005859375
2018-01-14,,,,6187.7001953125,6077.10009765625,,,,,,,,,,,,,,,,,,,,,,,8211.3701171875,,,,,,,
2018-01-15,3410.488037109375,11307.4599609375,2261.530029296875,6165.89990234375,6048.60009765625,4164.4501953125,34843.51171875,778.4500122070312,79752.0,,5509.68994140625,7769.10009765625,13200.509765625,,16371.7998046875,31338.869140625,5745.9501953125,,6382.19482421875,4656.31005859375,1825.9100341796875,2503.72998046875,33622.83984375,49387.28125,1066.5,23714.880859375,,8250.5400390625,,3536.409912109375,3611.81005859375,1402.0699462890625,10956.3095703125,,
2018-01-16,3436.593994140625,11386.91015625,2257.889892578125,6134.2998046875,6015.7998046875,4163.9599609375,34771.05078125,776.22998046875,79832.0,25792.859375,5513.81982421875,7755.89990234375,13246.330078125,2776.419921875,16298.900390625,31904.75,,7223.68994140625,6429.69189453125,4707.4599609375,1826.030029296875,2521.739990234375,33521.62890625,49491.71875,1067.8499755859375,23951.810546875,13246.8603515625,8297.669921875,1572.969970703125,3550.2099609375,3622.010009765625,1400.5899658203125,10986.1103515625,11.65999984741211,2699.489990234375
2018-01-17,3444.6708984375,11303.9697265625,2277.889892578125,6130.39990234375,6014.60009765625,4148.60009765625,35081.8203125,773.6599731445312,81189.0,26115.650390625,5493.990234375,7725.39990234375,13183.9599609375,2802.56005859375,16326.7001953125,31983.41015625,5786.14990234375,7298.27978515625,6444.51806640625,4741.39013671875,1828.6300048828125,2515.429931640625,33598.2109375,49732.30078125,1066.47998046875,23868.33984375,13352.3896484375,8272.669921875,1586.6600341796875,3541.909912109375,3612.780029296875,1392.280029296875,11004.7998046875,11.90999984741211,2714.929931640625
2018-01-18,3474.75390625,11319.91015625,2297.469970703125,6119.2998046875,6005.7998046875,4142.06005859375,35260.2890625,770.989990234375,80963.0,26017.810546875,5494.830078125,7701.0,13281.4296875,2798.030029296875,16284.5,32121.939453125,5839.3701171875,7296.0498046875,6472.666015625,4781.3798828125,1821.5999755859373,2515.81005859375,34049.3515625,49911.96875,1067.7900390625,23763.369140625,13315.91015625,8289.9599609375,1576.72998046875,3521.31005859375,3620.909912109375,1390.3499755859375,11071.5703125,12.220000267028809,2690.860107421875
2018-01-19,3487.864013671875,11296.26953125,2286.330078125,,,4159.08984375,35511.578125,774.4400024414062,81220.0,26071.720703125,5526.509765625,7730.7998046875,13434.4501953125,2810.300048828125,16353.5,32254.890625,5856.27001953125,7336.3798828125,6490.89599609375,4751.41015625,1828.8299560546875,2520.260009765625,33591.69921875,49695.55859375,1073.77001953125,23808.060546875,13384.4599609375,,1597.6300048828125,3550.360107421875,3649.070068359375,,11150.849609375,11.270000457763672,2701.02001953125
2018-01-21,,,,6106.2001953125,5991.89990234375,,,,,,,,,,,,,,,,,,,,,,,8335.3603515625,,,,,,,
2018-01-22,3501.362060546875,11513.080078125,2308.610107421875,6150.7001953125,6037.0,4176.8798828125,35798.01171875,772.4500122070312,81675.0,26214.599609375,5541.990234375,7715.39990234375,13463.6904296875,2832.969970703125,16348.0,32393.41015625,5827.91015625,7408.02978515625,6500.52880859375,4807.509765625,1833.1500244140625,2502.110107421875,33525.46875,49974.48046875,1077.199951171875,23816.330078125,13470.3701171875,8307.6298828125,1605.1700439453125,3569.429931640625,3665.280029296875,1393.25,11231.4599609375,11.029999732971191,2715.93994140625
2018-01-23,3546.5048828125,11555.25,,6168.7998046875,6054.7001953125,4161.990234375,36139.98046875,774.6199951171875,80678.0,26210.810546875,5535.259765625,7731.7998046875,13559.599609375,2839.1298828125,16357.599609375,32930.69921875,5799.81005859375,7460.2900390625,6635.333984375,4855.64013671875,1838.0400390625,2536.60009765625,33893.421875,50260.25,1076.300048828125,24124.150390625,13474.1103515625,8324.08984375,1610.7099609375,3592.080078125,3672.2900390625,1397.739990234375,11253.1103515625,11.100000381469728,2742.360107421875
2018-01-24,3559.465087890625,11607.5703125,2306.989990234375,6164.7001953125,6050.0,4146.75,36161.640625,767.719970703125,83680.0,26252.119140625,5495.16015625,7643.39990234375,13414.740234375,2837.5400390625,16284.2001953125,32958.69140625,5798.25,7415.06005859375,6615.4921875,4924.72021484375,1837.0400390625,2538.0,34948.55859375,50746.9296875,1067.5899658203125,23940.779296875,13507.66015625,8369.7802734375,1601.77001953125,3609.239990234375,3643.219970703125,1400.75,11152.16015625,11.470000267028809,2753.93994140625
2018-01-25,3548.306884765625,11552.5595703125,2320.030029296875,,,4144.22998046875,36050.44140625,762.989990234375,,26392.7890625,5481.2099609375,7615.7998046875,13298.3603515625,2839.25,16204.0,32654.44921875,5811.5400390625,7411.16015625,6615.328125,4957.9599609375,1845.8599853515625,2562.22998046875,35141.71875,50777.8984375,1064.1700439453125,23669.490234375,13512.66015625,8311.419921875,1601.6700439453125,3572.6201171875,3630.14990234375,1402.68994140625,11165.9501953125,11.579999923706056,2724.77001953125
2018-01-26,3558.12890625,11557.8203125,2295.260009765625,,,4162.009765625,,768.3699951171875,85531.0,26616.7109375,5529.14990234375,7665.5,13340.169921875,2872.8701171875,16239.2001953125,33154.12109375,5855.669921875,7505.77001953125,6660.6181640625,4927.8701171875,1853.9200439453125,2574.760009765625,35126.21875,51065.48828125,1072.3900146484375,23631.880859375,13637.01953125,,1608.06005859375,3567.139892578125,3647.409912109375,,11147.099609375,11.079999923706056,2734.840087890625
2018-01-28,,,,6187.60009765625,6075.39990234375,,,,,,,,,,,,,,,,,,,,,,,8327.58984375,,,,,,,
2018-01-29,3523.0009765625,11352.7197265625,2284.27001953125,6135.2998046875,6022.7998046875,4155.18994140625,36283.25,768.9400024414062,84698.0,26439.48046875,5521.58984375,7671.5,13324.48046875,2853.530029296875,16094.7001953125,32966.890625,5880.47021484375,7466.509765625,6680.619140625,4833.06982421875,1870.52001953125,2598.18994140625,34787.3984375,50636.3203125,1069.9000244140625,23629.33984375,13524.650390625,8298.580078125,1598.1099853515625,3577.070068359375,3643.0400390625,1409.72998046875,11221.8095703125,13.84000015258789,2708.68994140625
2018-01-30,3488.009033203125,11278.7802734375,2280.360107421875,6146.5,6037.7001953125,4126.56982421875,36033.73046875,761.5700073242188,84482.0,26076.890625,5473.77978515625,7588.0,13197.7099609375,2822.429931640625,15955.5,32607.2890625,5859.60986328125,7402.47998046875,6575.4921875,4737.77978515625,1868.5799560546875,2567.739990234375,34241.26171875,50382.859375,1061.9000244140625,23291.970703125,13375.509765625,8442.009765625,1582.8199462890625,3548.739990234375,3606.75,1398.8199462890625,11076.7802734375,14.789999961853027,2657.139892578125
